DEFLECTION,PSF,compactness,number of room, average room area,occlusivity,visible area,mean radial
9.404747,27.271338,0.018059,2,426.6,4889.0741,334037.35943,310.257889
9.865838,27.522767,0.018426,1,887.04,4792.468841,335282.73175,311.092105
10.114039,26.05304,0.018417,2,421.92,4793.176675,334593.395129,310.475582
9.348775,26.824482,0.017957,1,826.4,4945.056256,333770.383929,310.183763
10.048803,26.644765,0.018474,1,856.04,4765.044097,334699.160375,310.519685
9.005253,25.727299,0.018161,1,841.64,4871.337358,333968.26711,310.157604
10.459839,26.14096,0.018654,4,200.93,4722.529809,335493.033116,311.07101
10.176041,24.615631,0.018148,3,244.28,4921.585522,327795.33509,304.83778
10.013489,28.107188,0.018987,1,829.2,4626.964376,335494.587266,310.808343
9.628483,25.52356,0.017991,3,258.373333,4926.829731,334176.929567,310.48928
9.523515,27.117735,0.018284,2,420.12,4843.316082,334072.78883,310.175008
10.138379,26.644281,0.017911,5,145.48,4970.729816,333262.164632,309.828397
10.08504,24.870653,0.018217,3,262.36,4844.799305,333221.410221,309.419568
7.909729,27.112691,0.018424,3,281.68,4811.745907,333937.869268,309.9709
9.334263,26.459323,0.017864,4,206.58,4967.413831,333338.664989,309.858802
8.494949,27.309457,0.018761,1,762.24,4710.0512,334499.354167,310.187516
9.631523,25.610707,0.018729,2,412.54,4707.724482,335716.288182,311.227403
8.955592,25.403572,0.01847,3,262.64,4785.074714,334433.187024,310.327639
10.115851,26.103667,0.017916,1,1013.96,4944.115179,329991.925331,306.87532
9.877099,28.284067,0.018908,3,293.36,4642.796088,335471.848757,310.870595
10.833938,27.555005,0.01832,2,460.1,4818.093207,333758.709579,309.833023
9.768061,27.337951,0.018591,5,174.56,4743.068965,336672.478749,312.15973
8.689195,27.588697,0.018576,1,831.8,4744.00686,335330.391339,311.004335
10.214488,29.377371,0.017842,3,299.68,4965.602015,332506.270613,309.183772
9.134119,24.965034,0.018387,3,251.426667,4793.916982,333911.568966,309.890355
9.178357,26.40415,0.018378,5,154.272,4796.277026,334132.765199,310.09722
9.015182,27.399016,0.017881,1,862.64,4970.257472,333526.702021,310.074784
9.141895,26.682422,0.359736,3,275.693333,4184.769429,333578.227554,262.387434
9.693267,24.881048,0.017883,2,410.24,4966.226627,333753.478049,310.230204
9.642812,27.461392,0.026755,1,871.4,4490.106044,335021.894877,299.151876
8.022817,25.088881,0.018629,3,231.84,4755.066333,333993.279451,309.849913
10.090963,26.165459,0.018392,6,120.373333,4816.875955,334330.215893,310.311935
9.655624,26.447368,0.018143,1,903.72,4880.085923,333632.391939,309.889603
8.469576,29.330021,0.018586,2,471.4,4731.717058,335256.392232,310.906814
11.142738,26.575887,0.051994,4,197.74,4284.609316,333322.502492,259.939882
10.286382,25.076361,0.018422,3,263.106667,4795.975263,334537.267326,310.445469
8.728884,25.90522,0.018645,2,432.42,4561.038597,334576.865318,298.907424
10.201088,27.2954,0.05294,2,392.64,4060.293207,335994.915486,260.339392
8.58729,25.696568,0.018232,5,150.96,4863.373486,334269.206109,310.418216
9.544335,27.441321,0.018294,3,254.64,4838.460439,334578.707624,310.613546
9.505399,26.413941,0.018656,3,253.893333,4730.834424,333652.18221,309.503606
9.833949,27.678431,0.018713,1,866.84,4714.551941,336064.513877,311.546059
9.225322,25.64918,0.018125,3,266.346667,4875.235371,333950.853438,310.166277
9.079776,26.286504,0.01831,3,268.08,4802.542,333493.027752,309.540417
8.456879,27.022348,0.018244,2,418.44,4845.481389,333883.156661,310.00657
8.864995,26.177716,0.018835,2,409.34,4674.423034,335219.300748,310.716644
9.629719,25.524809,0.04388,1,796.44,4256.081939,333487.549152,272.68756
10.467101,27.092879,0.509914,1,829.44,4147.898494,334541.615614,263.160784
9.775363,26.461731,0.018277,2,396.74,4828.531135,333908.183047,309.980508
9.189883,27.0678,0.017991,1,897.8,4918.435427,333978.524255,310.304884
8.985043,26.689212,0.017835,4,193.63,4962.078447,333443.629603,309.976373
10.057151,26.081005,0.018027,5,150.16,4912.225151,332893.960553,309.348045
9.561241,25.832595,0.017794,3,272.773333,4984.916819,333554.521661,310.117379
9.726897,26.075971,0.261415,2,440.02,4572.059025,330153.794678,273.896269
9.959558,25.00618,0.017585,5,161.08,5042.638177,332439.851786,309.29122
10.409905,26.984351,0.018272,1,757.44,4847.436575,334135.581613,310.24533
10.016144,27.795005,0.018199,2,405.64,4855.633523,333644.613363,309.828774
10.017984,25.219498,0.018065,3,253.106667,4892.596939,333238.382987,309.600539
8.969376,27.503219,0.018618,1,817.4,4737.343906,335163.822292,310.831788
9.787583,26.641365,0.017787,2,422.82,4999.257221,333197.696191,309.84419
9.317915,25.257183,0.018163,6,121.273333,4866.038412,333837.093965,310.032787
8.78754,25.66315,0.018376,1,819.4,4802.330077,334350.035371,310.299017
10.383903,27.004674,0.01799,3,276.213333,4925.199652,332948.328351,309.424837
10.251187,25.475711,0.01893,3,267.906667,4636.522287,335121.511052,310.532591
8.581159,25.380918,0.018207,1,887.48,4851.211944,333783.643461,309.938234
9.361674,26.777929,0.018753,2,431.3,4704.34597,334333.03603,310.02978
9.131075,27.606003,0.018649,4,195.94,4741.702081,335576.212891,311.211443
9.269087,25.100262,0.017668,4,183.94,5023.104322,332467.361735,309.266
10.044767,26.181129,0.018045,2,398.14,4914.06714,333134.065444,309.568288
9.699975,28.065942,0.018587,2,408.64,4747.031887,334967.846542,310.693655
9.34576,24.923471,0.018707,4,190.18,4720.86614,334877.9206,310.529192
9.624939,26.758008,0.018209,4,199.89,4872.342968,333704.189808,309.940462
8.369846,26.199358,0.017641,2,412.02,5022.512082,332746.814662,309.515852
9.759536,27.04145,0.017919,3,267.106667,4931.012473,333521.547909,309.953158
7.828635,26.970549,0.01846,2,403.34,4793.897332,334727.187268,310.593277
9.265893,24.387567,0.018055,3,249.24,4896.162934,333687.029119,309.972571
10.043781,26.279227,0.018649,2,425.32,4737.716875,335528.529671,311.156889
7.866683,25.127627,0.018357,4,194.73,4813.232626,334163.934251,310.147644
8.878731,24.341256,0.01805,3,261.826667,4881.006673,333074.868122,309.430146
11.119306,26.57019,0.018092,4,189.49,4909.982205,333322.219739,309.693229
8.419401,28.094586,0.018093,1,878.6,4888.384623,333653.131648,309.941722
10.176335,27.613472,0.018381,6,141.006667,4809.331255,335478.518913,311.296648
9.989652,25.860004,0.018621,5,152.44,4737.017154,334995.591371,310.664079
10.395616,26.179008,0.017922,4,192.24,4954.025459,332923.673706,309.483888
10.134957,25.990346,0.017972,4,210.99,4932.078067,333761.638271,310.144292
9.813433,25.784581,0.017938,3,243.706667,4926.257428,333065.638423,309.508096
9.867121,26.091509,0.01797,4,205.29,4929.63771,333873.923379,310.233361
8.786503,26.207188,0.018647,2,467.6,4725.9595,334284.044204,310.054701
10.041067,26.376893,0.018106,2,394.24,4886.244463,332944.315867,309.317962
9.925353,27.858365,0.017692,4,204.89,5022.196032,332738.277591,309.527371
10.166422,26.354704,0.052082,2,402.22,4160.140815,334521.452076,261.915587
9.201321,26.737522,0.017981,5,165.72,4956.861819,333988.606906,310.395368
10.262087,27.999546,0.018818,2,412.44,4666.773547,334658.954167,310.210958
10.350275,26.333688,0.018356,5,147.16,4809.733936,335023.558679,310.939532
9.814303,25.472831,0.018868,2,382.84,4665.44504,334877.691294,310.391478
8.854195,25.284417,0.017721,3,295.533333,4996.086275,332751.179784,309.454513
10.748467,25.532193,0.017923,4,186.04,4940.131906,332442.344548,309.019003
10.018859,27.231939,0.018113,3,271.506667,4897.095626,333563.454985,309.88066
9.968164,25.103058,0.018319,4,198.28,4828.082206,333387.751222,309.531735
10.062616,27.404096,0.018868,3,257.106667,4678.545547,335669.45124,311.09987
9.858165,23.870857,0.018375,3,259.893333,4797.56989,333603.105449,309.630071
8.20738,26.042612,0.017942,2,528.6,4941.172866,328284.087948,305.358275
8.46126,25.005927,0.05145,1,793,4307.949879,332337.515763,260.00474
9.488214,27.035951,0.018273,2,428.94,4839.256443,333723.70877,309.879485
9.786468,27.126772,0.018417,2,413.72,4791.880981,333845.949124,309.841502
9.401799,26.303435,0.018344,3,256.706667,4807.347978,333050.956209,309.167193
9.051859,27.739556,0.018714,4,199.19,4723.280017,335649.977937,311.215281
10.281259,26.453446,0.018295,2,459.3,4838.160448,334406.827258,310.454211
9.553879,28.086032,0.018345,4,205.44,4830.23121,334369.243872,310.393661
8.112031,27.489617,0.018676,1,994.6,4740.673719,331182.246631,307.342269
10.069036,27.624256,0.018541,3,242.64,4773.94463,334948.078018,310.735897
10.067574,26.685398,0.758979,2,398.84,3981.570676,335079.015331,261.593102
10.928531,26.604493,0.018322,3,270.106667,4837.107222,334471.119985,310.519459
9.487337,26.406364,0.018221,3,268.306667,4875.993693,333586.145743,309.838821
9.014159,30.903953,0.018794,1,953.6,4710.985759,336276.752621,311.731176
10.097013,26.643596,0.018746,3,274.36,4702.676174,334219.066986,309.907356
10.180587,26.382532,0.363964,3,265.44,4191.537263,333114.048541,260.814454
8.207934,27.630773,0.018156,1,923.72,4880.100704,333556.455154,309.814987
9.269225,25.152987,0.017848,3,258.306667,4961.882571,333509.788194,310.008801
10.05046,26.417861,0.018042,2,403.52,4896.765464,332971.386346,309.35849
10.060488,27.321076,0.017816,3,275.44,4983.660604,333955.211722,310.473333
9.512707,27.804515,0.242757,3,270.173333,4051.715087,334958.690548,262.139336
9.126008,27.260754,0.0184,2,403.82,4804.849049,333332.343363,309.423052
10.756689,25.340347,0.018762,3,263.84,4694.020692,335216.645991,310.755359
10.152155,25.116174,0.017994,4,193.09,4922.918619,333529.367471,309.909887
9.560851,27.250831,0.018352,2,426.64,4808.95427,334110.096241,310.129335
9.074013,26.71493,0.018265,2,483.22,4822.508041,330375.021743,306.880518
10.498618,26.467306,0.018038,2,435.24,4899.952742,334464.976033,310.685869
10.476381,26.39139,0.018425,4,190.29,4784.247373,333459.752464,309.497456
10.240571,25.810666,0.018371,3,253.173333,4823.029534,334255.703618,310.276731
8.619679,27.602282,0.247023,2,400.24,4159.376775,335099.797383,261.248405
9.600169,26.954016,0.01785,3,286.64,4952.663586,333790.452725,310.258411
10.457453,26.289054,0.018158,2,424.02,4851.467957,333318.498858,309.550585
10.224966,28.157062,0.018359,3,282.106667,4833.161455,334860.535129,310.83568
9.050032,24.690617,0.018421,2,415.2,4781.706292,333427.515248,309.434685
8.841294,26.350356,0.018901,2,396.34,4677.006407,334648.372711,310.215488
9.81757,26.925595,0.018224,6,128.04,4846.313694,334240.527461,310.32049
8.713792,27.529868,0.018045,3,293.626667,4911.313336,334198.569062,310.481341
9.520393,29.063143,0.01847,2,439.44,4790.654731,334733.452041,310.635339
8.774534,25.467519,0.018076,5,145.8,4889.008937,334725.299358,310.859282
10.387054,24.00035,0.018402,4,187.64,4785.534827,334411.5105,310.309129
9.67919,27.407012,0.018267,1,792.64,4817.831106,333556.037319,309.654018
10.368387,28.29415,0.018095,3,275.84,4891.696691,334039.046837,310.280181
9.140952,26.110933,0.01886,1,858.4,4659.897489,335816.581949,311.20205
9.774942,25.87394,0.018089,1,820.2,4882.762513,333184.243598,309.50753
9.73785,25.512489,0.017866,3,278.093333,4968.33296,332921.060477,309.501765
10.117025,26.535744,0.018011,5,168.6,4935.040061,333820.603192,310.209831
8.873525,26.178433,0.018228,2,418.44,4857.652093,334627.689329,310.695731
9.482669,25.617683,0.017962,3,257.44,4919.641879,333458.555173,309.830398
9.400055,25.907208,0.018119,4,195.19,4881.796493,333473.752003,309.752776
10.232518,25.806932,0.017755,6,123.273333,4998.180876,333048.159375,309.716536
10.282209,25.457906,0.01809,5,150.432,4917.540148,333197.607339,309.583533
11.520093,24.569454,0.018293,2,426.6,4830.772957,333582.651566,309.70248
8.337092,25.936839,0.018745,2,430.3,4716.689417,334813.939499,310.450598
10.115014,27.101238,0.018351,4,211.42,4829.658336,334702.378698,310.686275
9.321613,26.168546,0.018051,1,1436.4,4913.32367,325479.216095,302.790417
8.798751,26.017564,0.018154,3,251.64,4877.105595,333844.732161,310.074612
9.826176,25.812814,0.017761,3,245.24,4997.846595,333092.301828,309.750199
8.807567,27.911143,0.018445,1,959.32,4793.111261,333948.14491,309.918369
8.938096,26.165538,0.018084,4,211.98,4889.274623,333612.556604,309.910568
9.11797,24.431651,0.017742,2,416.42,5003.954038,333289.970778,309.913554
9.987022,27.843815,0.017663,3,269.84,5023.295085,333324.364506,310.023771
9.517752,27.892546,0.018562,2,473.3,4740.780532,334376.951176,310.180386
9.609714,26.01326,0.018934,2,411.22,4656.632638,335331.275814,310.746243
7.841627,26.558718,0.051705,3,268.373333,4118.431843,333962.196168,261.532703
9.197331,26.439678,0.018055,6,130.806667,4910.531419,333671.895847,310.001997
10.378578,26.990088,0.454026,2,417.82,4340.751041,333369.681849,274.6137
9.779902,27.935572,0.018161,3,286.28,4867.972279,333172.637405,309.476934
8.98443,24.935337,0.018462,6,127.333333,4773.21052,334344.468873,310.225737
8.471804,25.76201,0.018062,3,269.773333,4901.113125,333677.326561,309.98906
9.761746,26.527381,0.018776,3,289.813333,4681.97801,334903.874173,310.464461
9.443705,24.769891,0.017961,4,186.24,4933.356264,333102.265374,309.561114
9.624087,27.93525,0.282069,5,158.24,4637.932732,335377.804559,298.858812
10.150724,26.571288,0.018268,3,291.573333,4841.324367,334959.3312,310.946835
10.079655,26.930143,0.017859,2,401.72,4951.904951,332973.612858,309.536781
10.597835,27.301919,0.017523,8,93.715,5060.20549,332701.929395,309.570386
10.046494,25.536272,0.018201,2,417.22,4863.58306,334209.73241,310.348829
9.10139,24.884106,0.246032,2,527.2,4456.323302,327181.192207,277.204416
9.861823,26.398445,0.018111,5,165.064,4886.436468,332807.326591,309.192428
9.764723,25.548949,0.018053,6,123.666667,4918.33926,333324.611439,309.723414
10.036085,24.362913,0.017768,4,187.79,5002.300421,332911.2945,309.577
9.780484,27.459934,0.018263,2,396.34,4853.96692,334382.431195,310.459865
9.845297,26.642511,0.025614,3,279.706667,4725.351721,333599.969457,297.703843
9.587499,26.901075,0.01888,3,250.706667,4679.829857,334943.638589,310.479416
10.501876,26.053207,0.018326,4,175.64,4842.019771,334012.196002,310.09951
10.115645,25.406776,0.018329,3,268.24,4825.508819,334338.224347,310.361682
10.181156,25.943403,0.018058,1,802.84,4904.597006,333459.745758,309.838151
10.081907,26.354598,0.018525,4,212.73,4769.62279,334888.738286,310.677041
8.620222,25.829931,0.018215,5,157.64,4851.360493,333832.760549,309.977313
7.329034,26.082348,0.018177,3,246.906667,4868.05871,333399.881503,309.678074
10.227798,27.616608,0.018024,4,183.49,4915.28743,333777.973568,310.109687
9.261221,27.744259,0.019087,2,421.34,4622.715754,335970.417867,311.225941
9.097206,26.710886,0.017832,1,821.24,4967.751844,333875.051538,310.337507
10.464731,25.930397,0.018645,5,134.96,4735.272081,334013.232474,309.81989
9.537718,26.270293,0.01811,3,267.64,4907.100887,333718.02899,310.018515
9.454695,25.219419,0.018177,4,194.84,4858.640618,334345.390003,310.447902
10.694524,27.295439,0.018002,3,257.44,4918.664342,333507.445353,309.879947
9.377436,25.538316,0.018561,3,261.506667,4737.341126,333821.683355,309.681144
8.989985,25.761591,0.017939,5,141.64,4966.486976,333224.824285,309.767799
9.596984,26.599304,0.018088,2,386.74,4894.769063,333266.626817,309.609038
10.079902,26.700447,0.017969,2,422.8,4916.740795,333638.175236,310.004538
8.924455,26.032936,0.01792,2,399.72,4950.067299,333961.810505,310.363178
8.498963,26.045074,0.018076,4,182.39,4904.963279,333449.891096,309.802372
7.356373,26.6435,0.017778,7,106.92,4997.993381,332112.603944,308.889531
9.137378,26.833389,0.018076,4,193.29,4896.806927,334495.789821,310.69634
9.878059,26.942301,0.018576,3,260.173333,4755.969403,334255.628806,310.082012
10.048966,25.223289,0.018365,2,438.32,4805.340806,334288.728275,310.284977
10.162135,27.289428,0.018516,5,159.56,4763.816835,335040.648222,310.813671
10.324999,28.881625,0.018531,3,302.36,4775.633394,334915.584999,310.728324
9.65288,27.768912,0.018525,1,813.44,4765.290634,335364.808848,311.055046
9.009917,28.528379,0.018576,1,889.84,4757.583088,334131.008989,309.992723
9.409217,25.58499,0.01889,2,390.52,4696.045066,334542.694622,310.163479
8.538372,26.927952,0.042176,1,847.84,4290.552163,335294.973393,276.337138
10.058235,25.694257,0.018479,2,418.84,4761.866447,334602.695677,310.413646
9.530952,26.249875,0.018081,2,397.32,4898.760902,333408.933092,309.725313
9.646485,26.77044,0.017511,3,271.24,5081.199631,332697.497658,309.647872
9.40357,24.99871,0.017792,4,186.19,4977.781549,333498.820733,310.054029
8.135072,27.831224,0.018625,1,829.24,4742.58742,334793.167333,310.518599
9.75134,25.604849,0.018111,1,833.44,4890.004742,334529.286727,310.699499
8.66158,25.15062,0.018151,4,178.24,4874.259341,333873.604094,310.069404
7.771225,27.443362,0.018454,5,158.192,4797.34062,334456.18481,310.380695
9.690201,27.826049,0.018233,4,190.79,4869.97792,333940.164237,310.148953
9.475624,27.183886,0.018857,3,265.84,4673.348225,335788.712054,311.206517
8.946767,27.327828,0.017911,3,274.493333,4949.874102,333831.90333,310.258819
9.638049,27.182011,0.018442,2,454.8,4782.908597,335100.163573,310.910738
9.833174,25.79796,0.018489,2,395.24,4795.111606,333428.468394,309.501976
9.525773,26.37386,0.018307,2,398.04,4838.779275,334452.351641,310.47169
9.652266,26.943278,0.01848,1,889.24,4778.980644,334811.493673,310.660124
10.474488,26.32189,0.384155,3,279.093333,4249.332907,334319.030094,262.91763
9.86754,26.363227,0.018542,2,390.94,4748.618438,335817.7498,311.424047
9.300883,26.561689,0.018139,2,428.64,4865.276599,334069.996281,310.253332
9.187387,27.717296,0.018407,2,449.82,4786.420687,334239.299951,310.184112
9.677,28.941631,0.017909,4,202.82,4952.762307,333700.681951,310.13992
9.521972,27.354376,0.018909,1,833.84,4680.057004,336228.511353,311.608695
10.185833,26.396678,0.018729,2,428.12,4712.748634,334991.486821,310.610381
9.502901,25.656234,0.018042,5,158.96,4930.186637,333838.780699,310.23133
8.547072,27.599821,0.018315,2,398.84,4847.311738,334456.494283,310.512197
9.530781,27.675091,0.297539,3,276.026667,4120.254521,334782.365263,262.884415
9.906304,27.157342,0.018467,2,400.94,4765.784795,334962.636651,310.73442
9.395876,26.916967,0.018557,3,271.506667,4745.599679,335838.5043,311.445063
9.07636,27.587044,0.01793,2,435.34,4944.288904,333542.380669,310.006607
7.975434,27.316857,0.018084,5,148.28,4894.77096,333200.390499,309.578483
9.822918,27.513004,0.018375,1,889.04,4821.612742,335899.039827,311.720208
9.272026,27.065051,0.018324,1,889.8,4828.147712,335667.951931,311.525091
9.920554,25.975746,0.018154,2,400.4,4901.797855,333184.754838,309.560552
10.214421,28.014199,0.018477,3,263.373333,4771.64414,334492.362856,310.375834
9.446955,25.117967,0.01791,2,425.38,4960.624968,333395.635686,309.90437
10.416982,28.275133,0.018655,3,294.173333,4729.792561,335753.948046,311.333792
9.530987,27.778828,0.018664,4,209.99,4726.874073,334746.26968,310.460493
9.002045,27.411678,0.017985,3,282.56,4920.112095,333094.143743,309.548303
9.857409,25.983697,0.017863,2,417.82,4955.167765,332810.650643,309.382584
9.193997,25.779318,0.017701,3,261.36,5017.511257,332438.918607,309.233355
10.185807,26.898073,0.01832,2,409.02,4827.810489,334128.159688,310.180506
9.158217,26.97118,0.01795,2,400.74,4935.49322,333965.666147,310.303393
7.003327,27.3331,0.018679,1,908.8,4715.652246,334880.550639,310.530676
10.375784,25.572189,0.018157,2,400.44,4865.435949,333716.421816,309.936287
10.169753,25.258543,0.018309,4,207.68,4816.713571,334526.447553,310.511846
8.75525,26.939287,0.048812,2,431.5,4430.992099,332323.14086,263.36985
9.751694,26.358494,0.018108,5,157.52,4898.989163,333673.07338,309.995014
10.496546,28.310864,0.018282,2,438.72,4833.686517,334827.201381,310.794506
9.818624,26.221449,0.018452,4,194.68,4775.559579,333991.248875,309.917496
7.850494,26.458245,0.017965,1,857.56,4926.507646,333580.158399,309.985583
8.501627,26.857458,0.017938,2,396.9,4927.749747,333394.989885,309.818174
10.0945,27.6648,0.018281,1,921.12,4828.737532,333607.891185,309.738764
8.722302,25.987456,0.434708,4,208.04,4706.46827,333104.215069,286.54819
10.295086,25.72993,0.018598,6,124.74,4757.976897,335371.50986,311.066853
7.762297,25.351785,0.018526,4,182.54,4749.197672,335390.921596,311.067615
9.518374,25.574377,0.018381,1,930.96,4799.613745,334307.546959,310.260941
8.471871,24.386352,0.017958,5,152.8,4935.769678,333114.510212,309.580863
9.210524,26.371933,0.018034,5,150.92,4920.915415,333538.956026,309.924794
8.317829,25.309106,0.018421,4,185.63,4778.696474,334024.318178,309.922018
9.325176,27.186856,0.294552,4,202.74,4415.368705,332596.424146,261.224738
8.840964,25.695368,0.018219,3,276.346667,4850.472214,333602.424759,309.775638
9.973784,25.696936,0.018005,4,186.34,4894.96038,333452.146015,309.784115
9.762359,26.069947,0.017687,4,195.38,5018.464694,332936.769606,309.673663
10.418428,25.757681,0.01765,3,259.906667,5027.826163,332481.654645,309.336421
9.788676,25.914391,0.017319,3,281.96,5133.107441,332111.063682,309.265953
9.577469,27.25363,0.017855,4,197.58,4955.479142,332844.449115,309.40698
9.914102,25.044681,0.018211,4,190.94,4848.162414,334641.710119,310.67891
10.126621,25.801196,0.017913,1,768.84,4971.582103,333279.308721,309.832041
9.883522,26.777238,0.018166,3,276.706667,4874.049269,334642.837161,310.739126
9.330569,25.982272,0.01775,1,809.2,4984.153981,332692.7607,309.37651
8.566877,25.416879,0.017943,5,149.96,4940.727456,334037.810125,310.403183
9.829555,26.207936,0.018043,3,242.04,4911.038342,332658.031551,309.131015
9.800932,28.077461,0.018103,4,207.04,4915.566502,335113.271852,311.274649
9.428361,26.587534,0.018149,3,264.306667,4883.113001,334628.372596,310.776977
10.111487,25.219492,0.017922,4,188.53,4937.951193,332468.288544,309.033867
9.468999,27.479711,0.018308,2,407.92,4858.738682,334214.523284,310.345711
9.088223,27.039014,0.018981,2,422.02,4643.621785,335131.249556,310.531837
8.429717,27.622269,0.018305,2,394.84,4847.303297,334539.921023,310.585261
8.254354,27.488953,0.018099,5,163.92,4891.953387,334400.095541,310.597334
9.484981,29.589461,0.018299,2,422.64,4841.8779,333952.105238,310.071439
9.056281,25.630216,0.017452,2,416.54,5087.888323,333539.663565,310.390797
9.52294,26.431589,0.018191,1,791.24,4863.068148,333316.81973,309.555945
10.121676,25.86093,0.018535,5,144.4,4765.998632,335003.383105,310.773983
9.064708,26.640523,0.018538,2,395.04,4752.902536,335369.317801,311.058578
9.75379,25.862096,0.018223,1,820.2,4852.173929,333983.213186,310.133149
9.549403,24.685539,0.018184,6,118.873333,4871.273092,333351.846599,309.611114
9.518158,27.18798,0.018293,4,187.69,4832.73068,334489.997836,310.51367
9.595703,25.603888,0.017922,3,269.106667,4942.094468,332746.7138,309.298519
10.097251,26.223051,0.018385,2,388.34,4819.82569,333966.680904,310.019577
8.615957,25.711926,0.018265,3,243.24,4835.380226,333759.801569,309.86898
7.712894,25.462949,0.018616,3,269.293333,4733.593398,334818.082625,310.517318
9.997202,25.354592,0.018517,1,735.84,4763.071794,333480.51261,309.429487
8.724494,25.967176,0.025399,3,274.706667,4886.204171,332912.782689,297.354254
8.402799,27.094619,0.018579,2,407.24,4741.207296,333857.879261,309.731282
8.878368,26.479624,0.018604,2,409.04,4751.302679,335131.666068,310.851729
8.954279,26.057655,0.018191,3,264.706667,4860.837534,334586.539318,310.652312
9.964672,26.391941,0.018419,6,127.973333,4791.011501,334381.228651,310.31714
9.778467,26.784262,0.018392,4,186.44,4800.714421,334567.821381,310.475694
9.706282,28.448477,0.018424,5,176.36,4804.457222,335787.437961,311.567875
9.665653,27.495561,0.01843,1,932.96,4803.499069,334285.950161,310.260265
9.648651,26.451771,0.018499,2,401.84,4781.419073,335506.639731,311.244355
8.061767,26.654497,0.018033,2,432.4,4896.105647,332953.192811,309.366206
8.761254,27.181696,0.018193,5,144.92,4865.513593,334155.920882,310.295292
9.715012,26.632074,0.233536,2,430.72,4152.193164,334644.553908,265.125979
7.27077,27.056397,0.018522,4,188.43,4763.954559,333750.832891,309.667912
8.211854,26.713228,0.018688,1,902.8,4711.259232,335580.702969,311.136938
8.976438,26.214552,0.017831,4,200.93,4963.972489,333790.315299,310.254276
10.326612,26.693726,0.019537,1,868.44,4486.534977,337690.549503,312.334201
10.418694,24.10627,0.018746,4,180.64,4700.612894,333959.511195,309.687035
9.92981,28.829959,0.018634,4,207.24,4732.839877,335673.381785,311.26453
8.89949,29.129876,0.018352,2,418.82,4819.68154,334815.718563,310.753478
9.901627,26.990979,0.018392,3,281.213333,4792.192776,333571.932088,309.619793
9.783917,25.859962,0.018302,4,185.39,4839.561751,334149.63976,310.21973
9.415986,27.559627,0.018736,5,166.6,4702.412828,335401.57503,310.964794
11.164022,25.91839,0.01809,4,208.44,4893.654394,333351.528736,309.691066
10.028507,27.809737,0.018293,1,900.24,4843.856812,335166.6,311.144492
9.625634,27.518321,0.018255,1,813.44,4834.159144,334162.916859,310.23564
9.69324,25.873448,0.018093,5,163.432,4871.032072,333332.557451,309.61765
9.64691,25.997043,0.017758,4,181.03,4998.887961,332766.217412,309.466785
8.968683,26.510491,0.045412,3,256.706667,4282.336297,334465.8847,272.272804
9.448137,26.483573,0.018081,2,387.14,4907.740309,333732.55923,310.037029
9.600036,26.916952,0.017874,3,290.813333,4960.324038,333244.188324,309.785332
9.937334,26.349206,0.018675,4,199.24,4733.025675,334456.317643,310.231326
10.066683,26.768829,0.018578,1,811.64,4756.133881,335379.629541,311.064489
9.992422,25.048633,0.017918,3,260.453333,4931.113456,331337.193342,308.034039
9.902978,25.07274,0.018564,4,194.78,4741.428003,334115.078185,309.935603
9.734044,25.882431,0.018179,2,379.72,4859.58522,334056.528697,310.198769
10.043767,28.163283,0.01826,1,952.76,4827.617121,334532.297514,310.543464
10.167665,28.017602,0.018438,2,450.4,4780.744984,333820.799181,309.785965
9.325617,26.912197,0.018171,2,424.3,4874.242484,334351.900692,310.490371
9.877399,25.481063,0.017959,5,145.12,4945.092738,333141.768491,309.618748
8.867416,25.704404,0.018931,1,849.4,4635.037686,335107.755116,310.501805
9.26124,26.304583,0.043256,3,275.293333,4265.681812,334545.895505,275.101801
8.569271,25.786989,0.017915,3,260.56,4942.497262,332843.597591,309.384288
9.392732,25.674756,0.017871,3,265.973333,4965.696347,333513.928051,310.027011
10.149703,27.125074,0.017811,6,128.706667,4973.868976,332546.583185,309.215675
10.221219,27.800718,0.018249,4,205.83,4844.800349,333906.197714,310.04749
9.737388,26.924314,0.018746,1,893.24,4706.79914,334928.583847,310.563487
9.679688,26.073171,0.017889,4,197.89,4944.803063,333148.229403,309.660584
8.733833,27.513913,0.017829,3,268.84,4994.280578,333262.35763,309.870861
9.837747,26.912562,0.018554,2,414.94,4751.299784,334517.435881,310.319869
9.135131,25.988298,0.018236,2,403.82,4855.357969,333929.177935,310.08788
9.1018,25.895638,0.017968,2,449.7,4930.779552,334200.021865,310.507514
10.262033,26.709072,0.018543,3,277.96,4770.080668,334804.731527,310.612449
10.054788,26.062658,0.018324,2,402.22,4828.446884,334875.437072,310.811028
9.366796,28.348533,0.018478,5,147.28,4783.661223,335115.143003,310.90115
8.423604,27.111185,0.01862,2,433.32,4729.972169,335239.490268,310.886458
9.404475,27.523748,0.018037,2,445.94,4918.362523,334556.619184,310.800378
9.714861,28.385509,0.018894,1,787.04,4672.285954,335922.593353,311.332995
9.243023,25.03644,0.510614,2,424.8,4067.636745,335148.267778,264.519614
8.845178,25.955142,0.01865,2,422.8,4723.568334,335276.685875,310.881829
8.448781,28.535111,0.01862,1,825.0,4743.220378,334925.616061,310.64648
9.9772,26.838224,0.017526,7,112.697143,5074.061142,332786.586542,309.684176
